"id","age","height","weight","sex"
9324,28,175,83,"male"
9325,42,166,76,"male"
9326,77,155,82,"female"
9327,73,153,50,"male"
9328,36,162,69,"male"
9329,77,166,65,"male"
9330,34,153,60,"female"
9331,37,172,84,"male"
9332,25,166,92,"female"
9333,53,151,69,"female"
9334,41,157,50,"female"
9335,69,154,57,"female"
9336,89,174,66,"female"
9337,23,158,54,"female"
9338,41,147,73,"female"
9339,70,162,70,"male"
9340,33,164,65,"female"
9341,46,172,76,"male"
9342,19,158,67,"male"
9343,46,165,72,"male"
9344,36,170,83,"male"
9345,69,150,69,"female"
9346,68,161,52,"female"
9347,81,170,69,"male"
9348,81,165,75,"male"
9349,94,159,80,"female"
9350,54,175,70,"male"
9351,40,156,65,"male"
9352,66,174,76,"male"
9353,42,168,62,"male"
9354,61,151,72,"female"
9355,22,162,43,"female"
9356,65,161,56,"female"
9357,43,156,56,"female"
9358,50,150,80,"female"
9359,93,166,49,"male"
9360,19,171,53,"male"
9361,52,168,64,"male"
9362,47,163,47,"male"
9363,37,168,64,"male"
9364,33,163,69,"male"
9365,53,159,58,"female"
9366,47,154,66,"female"
9367,48,171,86,"male"
9368,27,168,75,"female"
9369,91,156,43,"female"
9370,75,154,63,"female"
9371,81,170,44,"female"
9372,21,157,54,"female"
9373,32,166,56,"female"
9374,53,177,66,"male"
9375,33,164,96,"male"
9376,89,162,62,"female"
9377,41,169,43,"female"
9378,25,160,45,"female"
9379,60,179,63,"male"
9380,91,168,77,"male"
9381,27,176,63,"male"
9382,21,182,60,"male"
9383,41,161,67,"female"
9384,54,165,57,"female"
9385,21,160,60,"female"
9386,30,174,75,"male"
9387,18,158,52,"female"
9388,18,164,56,"male"
9389,34,167,67,"male"
9390,33,162,81,"male"
9391,27,166,87,"male"
9392,79,152,61,"female"
9393,31,160,71,"male"
9394,47,158,65,"female"
9395,26,158,83,"female"
9396,60,164,70,"female"
9397,74,156,71,"female"
9398,17,179,76,"male"
9399,76,154,52,"female"
9400,79,170,90,"male"
9401,33,176,86,"male"
9402,41,162,63,"female"
9403,107,161,61,"female"
9404,34,166,54,"female"
9405,97,163,77,"male"
9406,52,172,77,"male"
9407,28,174,72,"male"
9408,30,169,67,"male"
9409,67,168,79,"male"
9410,56,153,69,"male"
9411,17,156,68,"female"
9412,44,155,65,"female"
9413,42,159,43,"female"
9414,30,151,65,"female"
9415,53,156,43,"female"
9416,73,165,46,"female"
9417,39,168,67,"female"
9418,24,169,78,"male"
9419,30,149,54,"female"
9420,59,163,53,"female"
9421,32,151,47,"female"
9422,69,156,73,"female"
9423,87,180,80,"male"
9424,49,169,72,"male"
9425,79,166,42,"female"
9426,22,163,65,"female"
9427,31,159,52,"female"
9428,64,162,61,"female"
9429,24,166,83,"male"
9430,51,152,75,"male"
9431,58,155,75,"female"
9432,28,174,56,"male"
9433,20,167,63,"female"
9434,42,165,59,"female"
9435,93,169,74,"male"
9436,67,176,80,"male"
9437,60,165,59,"female"
9438,26,175,91,"male"
9439,38,161,46,"female"
9440,56,153,95,"female"
9441,81,162,50,"female"
9442,25,150,57,"female"
9443,49,160,54,"female"
9444,85,170,96,"male"
9445,54,151,75,"female"
9446,92,154,51,"female"
9447,58,163,46,"female"
9448,23,169,81,"male"
9449,81,173,53,"male"
9450,24,178,56,"male"
9451,24,170,87,"male"
9452,15,163,73,"female"
9453,90,166,70,"male"
9454,49,177,100,"male"
9455,56,158,80,"female"
9456,57,162,74,"female"
9457,76,171,58,"female"
9458,26,171,96,"male"
9459,17,163,58,"female"
9460,40,158,70,"female"
9461,17,162,61,"female"
9462,61,169,66,"male"
9463,35,166,64,"male"
9464,27,159,68,"female"
9465,21,169,60,"male"
9466,41,160,54,"female"
9467,99,169,72,"male"
9468,30,168,89,"male"
9469,90,160,42,"female"
9470,23,170,64,"male"
9471,40,152,70,"female"
9472,18,161,61,"female"
9473,18,175,65,"male"
9474,49,156,54,"female"
9475,33,156,57,"female"
9476,28,170,71,"male"
9477,56,152,55,"female"
9478,27,168,80,"male"
9479,56,183,79,"male"
9480,25,172,73,"male"
9481,27,163,85,"male"
9482,79,167,74,"male"
9483,73,166,46,"female"
9484,42,172,65,"male"
9485,33,158,73,"female"
9486,79,152,66,"female"
9487,31,170,58,"female"
9488,118,174,87,"male"
9489,35,153,54,"female"
9490,63,155,70,"male"
9491,36,166,74,"female"
9492,42,151,42,"female"
9493,35,160,87,"female"
9494,34,161,55,"female"
9495,64,161,59,"female"
9496,43,162,73,"male"
9497,76,160,55,"female"
9498,67,160,69,"female"
9499,28,155,63,"female"
9500,28,162,66,"female"
9501,16,165,59,"female"
9502,37,172,72,"male"
9503,44,171,69,"female"
9504,54,158,54,"female"
9505,33,160,73,"female"
9506,33,174,61,"male"
9507,49,162,69,"female"
9508,18,163,76,"male"
9509,51,155,45,"female"
9510,36,175,71,"male"
9511,26,166,64,"female"
9512,40,176,98,"male"
9513,48,167,46,"female"
9514,89,166,44,"female"
9515,23,176,61,"male"
9516,38,164,74,"female"
9517,17,159,58,"female"
9518,34,168,68,"male"
9519,59,182,73,"male"
9520,128,172,66,"male"
9521,40,168,76,"male"
9522,20,172,76,"male"
9523,26,162,70,"male"
9524,28,167,73,"female"
9525,37,160,53,"female"
9526,75,175,58,"male"
9527,37,161,60,"female"
9528,17,161,70,"female"
9529,22,169,63,"male"
9530,32,150,44,"female"
9531,38,161,63,"female"
9532,32,170,57,"female"
9533,33,183,85,"male"
9534,19,159,63,"female"
9535,22,155,72,"female"
9536,20,163,73,"male"
9537,48,167,57,"female"
9538,65,158,62,"female"
9539,28,179,69,"male"
9540,29,172,42,"female"
9541,65,162,61,"male"
9542,68,170,75,"male"
9543,50,171,77,"male"
9544,37,166,65,"male"
9545,26,148,69,"female"
9546,65,171,56,"male"
9547,51,178,64,"male"
9548,80,157,79,"female"
9549,29,161,75,"female"
9550,32,155,62,"male"
9551,87,174,65,"male"
9552,29,153,66,"female"
9553,41,164,63,"male"
9554,18,165,80,"female"
9555,59,164,62,"female"
9556,73,163,48,"male"
9557,30,162,74,"female"
9558,55,170,63,"female"
9559,79,165,36,"male"
9560,28,181,54,"male"
9561,45,169,48,"male"
9562,76,170,77,"male"
9563,19,175,82,"male"
9564,110,163,89,"male"
9565,64,183,72,"male"
9566,41,179,69,"male"
9567,27,163,75,"female"
9568,41,156,53,"female"
9569,28,177,74,"male"
9570,25,166,67,"female"
9571,31,192,91,"male"
9572,57,178,85,"female"
9573,31,171,90,"male"
9574,81,160,57,"female"
9575,45,171,62,"male"
9576,51,163,51,"female"
9577,18,170,83,"male"
9578,40,175,67,"male"
9579,24,172,60,"male"
9580,68,174,53,"male"
9581,76,166,72,"male"
9582,48,162,88,"male"
9583,35,168,79,"male"
9584,43,168,60,"female"
9585,63,173,65,"female"
9586,38,178,56,"male"
9587,16,162,56,"female"
9588,40,175,61,"male"
9589,28,162,44,"female"
9590,41,152,66,"female"
9591,79,166,84,"male"
9592,42,174,59,"female"
9593,36,170,72,"male"
9594,55,170,72,"male"
9595,57,162,48,"female"
9596,92,161,63,"female"
9597,22,170,56,"female"
9598,70,163,60,"female"
9599,26,172,96,"male"
9600,28,188,55,"male"
9601,72,162,79,"female"
9602,48,177,53,"male"
9603,15,161,80,"male"
9604,21,162,68,"female"
9605,31,171,91,"male"
9606,41,161,51,"female"
9607,59,164,51,"female"
9608,15,169,80,"male"
9609,31,164,59,"male"
9610,37,166,73,"male"
9611,87,157,59,"female"
9612,30,165,74,"male"
9613,15,153,57,"female"
9614,61,166,75,"male"
9615,49,161,59,"female"
9616,53,173,62,"female"
9617,28,166,49,"female"
9618,35,150,66,"female"
9619,56,145,72,"female"
9620,38,160,54,"female"
9621,71,157,97,"male"
9622,29,165,64,"male"
9623,43,176,66,"male"
9624,41,147,48,"female"
9625,43,164,79,"female"
9626,48,156,69,"female"
9627,23,154,48,"male"
9628,22,158,68,"female"
9629,60,157,64,"female"
9630,28,164,58,"female"
9631,69,165,97,"male"
9632,105,160,50,"female"
9633,104,167,62,"female"
9634,39,169,86,"male"
9635,61,174,80,"male"
9636,32,178,61,"male"
9637,50,154,56,"female"
9638,38,155,78,"female"
9639,24,173,73,"female"
9640,32,182,55,"male"
9641,18,165,70,"female"
9642,24,162,60,"female"
9643,56,169,70,"female"
9644,24,167,89,"male"
9645,75,166,72,"female"
9646,52,157,60,"female"
9647,74,168,69,"female"
9648,73,174,69,"male"
9649,26,171,77,"male"
9650,29,172,91,"male"
9651,53,164,75,"female"
9652,36,173,75,"female"
9653,73,170,43,"female"
9654,30,164,61,"male"
9655,35,151,70,"female"
9656,33,165,67,"male"
9657,65,165,64,"male"
9658,83,168,67,"female"
9659,56,164,72,"female"
9660,23,173,63,"male"
9661,54,172,73,"male"
9662,26,173,66,"male"
9663,50,163,69,"female"
9664,21,160,56,"female"
9665,131,154,46,"female"
9666,27,171,66,"female"
9667,86,151,44,"female"
9668,33,164,66,"female"
9669,35,156,50,"female"
9670,59,148,67,"female"
9671,57,159,58,"female"
9672,29,165,55,"female"
9673,51,161,45,"female"
9674,25,167,58,"female"
9675,71,154,52,"female"
9676,58,175,81,"male"
9677,31,162,68,"female"
9678,69,176,89,"male"
9679,37,171,84,"male"
9680,54,156,51,"female"
9681,24,158,59,"female"
9682,61,180,64,"male"
9683,24,164,62,"male"
9684,93,158,43,"female"
9685,27,163,60,"female"
9686,39,169,72,"female"
9687,19,165,65,"female"
9688,37,152,83,"female"
9689,52,174,77,"male"
9690,31,167,72,"male"
9691,18,160,64,"female"
9692,72,171,69,"male"
9693,101,161,64,"female"
9694,34,148,73,"female"
9695,51,166,63,"female"
9696,39,174,76,"male"
9697,27,174,72,"female"
9698,79,165,64,"male"
9699,48,159,59,"female"
9700,40,170,91,"male"
9701,44,161,76,"male"
9702,71,172,48,"female"
9703,38,167,72,"female"
9704,23,166,69,"male"
9705,41,165,74,"male"
9706,37,161,46,"female"
9707,45,152,74,"female"
9708,65,157,74,"female"
9709,35,164,51,"female"
9710,81,157,75,"male"
9711,59,173,74,"male"
9712,16,165,75,"male"
9713,69,180,86,"male"
9714,79,164,64,"female"
9715,25,161,84,"male"
9716,28,147,57,"female"
9717,40,178,83,"male"
9718,76,173,61,"male"
9719,29,164,56,"female"
9720,50,173,83,"male"
9721,46,164,50,"female"
9722,26,161,58,"female"
9723,26,174,83,"male"
9724,25,170,68,"male"
9725,108,162,85,"male"
9726,42,169,71,"male"
9727,55,168,44,"female"
9728,69,162,64,"female"
9729,30,167,96,"male"
9730,57,177,67,"male"
9731,38,160,75,"female"
9732,77,172,67,"female"
9733,35,166,64,"male"
9734,75,184,96,"male"
9735,15,159,60,"female"
9736,48,150,74,"female"
9737,43,176,56,"male"
9738,46,162,68,"female"
9739,77,158,32,"female"
9740,24,166,73,"female"
9741,56,161,55,"female"
9742,28,161,64,"male"
9743,35,181,81,"male"
9744,90,163,78,"female"
9745,29,168,60,"male"
9746,24,181,78,"male"
9747,32,162,50,"female"
9748,33,162,55,"female"
9749,30,171,51,"female"
9750,24,160,63,"female"
9751,36,157,68,"female"
9752,31,155,72,"female"
9753,43,165,46,"female"
9754,54,171,87,"female"
9755,39,165,70,"male"
9756,31,164,68,"male"
9757,52,183,64,"male"
9758,51,171,60,"male"
9759,84,169,51,"female"
9760,120,165,52,"male"
9761,47,150,56,"female"
9762,35,177,64,"male"
9763,38,163,78,"male"
9764,83,163,65,"male"
9765,41,176,77,"male"
9766,36,173,77,"male"
9767,87,160,51,"female"
9768,48,163,68,"male"
9769,61,167,65,"female"
9770,62,157,60,"female"
9771,20,165,83,"female"
9772,28,169,79,"male"
9773,30,162,57,"female"
9774,30,185,90,"male"
9775,80,181,69,"male"
9776,33,168,85,"male"
9777,34,145,57,"female"
9778,27,171,71,"male"
9779,34,168,63,"male"
9780,41,177,83,"male"
9781,32,163,80,"male"
9782,90,174,76,"male"
9783,54,167,59,"female"
9784,40,154,79,"female"
9785,44,149,57,"female"
9786,50,169,75,"male"
9787,88,164,50,"female"
9788,34,179,72,"male"
9789,77,161,74,"male"
9790,26,175,74,"male"
9791,89,160,82,"male"
9792,38,171,76,"male"
9793,65,172,59,"male"
9794,50,164,84,"male"
9795,42,169,56,"female"
9796,36,175,78,"male"
9797,48,172,59,"male"
9798,32,155,58,"female"
9799,17,179,72,"male"
9800,34,156,53,"female"
9801,34,183,83,"male"
9802,82,155,60,"female"
9803,42,179,88,"male"
9804,28,179,71,"male"
9805,27,167,88,"female"
9806,95,149,68,"female"
9807,38,150,60,"female"
9808,20,170,75,"female"
9809,21,166,52,"female"
9810,57,163,68,"female"
9811,51,166,54,"female"
9812,19,145,64,"female"
9813,109,162,70,"male"
9814,27,171,61,"male"
9815,15,154,51,"female"
9816,89,179,93,"male"
9817,35,162,65,"female"
9818,52,176,65,"male"
9819,66,160,71,"female"
9820,27,159,67,"female"
9821,60,177,83,"male"
9822,40,172,73,"male"
9823,45,166,81,"female"
9824,34,155,73,"female"
9825,26,163,56,"male"
9826,49,179,72,"male"
9827,58,166,68,"female"
9828,42,174,66,"male"
9829,47,154,57,"female"
9830,23,172,58,"female"
9831,41,161,69,"female"
9832,28,167,67,"male"
9833,32,168,64,"female"
9834,48,150,52,"female"
9835,25,162,80,"male"
9836,39,169,70,"male"
9837,32,188,79,"male"
9838,86,166,55,"female"
9839,55,165,82,"male"
9840,47,166,58,"female"
9841,116,156,66,"female"
9842,77,158,68,"male"
9843,53,167,76,"male"
9844,24,164,74,"male"
9845,74,170,68,"male"
9846,43,152,56,"female"
9847,29,154,54,"female"
9848,34,166,79,"male"
9849,79,165,60,"female"
9850,34,164,63,"female"
9851,19,164,53,"male"
9852,79,169,82,"male"
9853,29,163,52,"female"
9854,33,154,24,"female"
9855,37,156,55,"male"
9856,35,154,62,"female"
9857,30,162,55,"female"
9858,52,151,41,"female"
9859,71,175,62,"male"
9860,58,158,56,"female"
9861,90,160,69,"female"
9862,33,161,51,"female"
9863,23,156,55,"female"
9864,32,159,71,"female"
9865,72,176,81,"female"
9866,59,157,73,"female"
9867,32,159,67,"female"
9868,37,168,56,"female"
9869,28,169,51,"female"
9870,48,158,45,"female"
9871,23,172,44,"female"
9872,40,168,73,"female"
9873,17,169,74,"male"
9874,22,164,54,"female"
9875,52,161,67,"male"
9876,39,172,57,"female"
9877,24,158,49,"female"
9878,35,163,68,"male"
9879,31,154,54,"female"
9880,67,162,75,"male"
9881,62,155,65,"female"
9882,41,153,58,"female"
9883,38,153,66,"female"
9884,37,157,88,"female"
9885,30,169,86,"male"
9886,30,178,87,"male"
9887,64,183,65,"male"
9888,35,168,87,"male"
9889,89,157,75,"female"
9890,91,164,81,"male"
9891,77,150,64,"female"
9892,57,159,69,"female"
9893,34,162,58,"female"
9894,115,163,51,"female"
9895,47,167,64,"male"
9896,70,167,76,"male"
9897,44,177,70,"male"
9898,92,158,75,"male"
9899,63,165,57,"female"
9900,29,179,61,"male"
9901,65,172,63,"male"
9902,46,158,47,"female"
9903,20,160,58,"female"
9904,57,158,51,"female"
9905,30,180,66,"male"
9906,23,167,90,"male"
9907,53,156,60,"female"
9908,26,156,48,"female"
9909,56,180,64,"male"
9910,39,171,88,"male"
9911,47,166,62,"female"
9912,29,164,80,"male"
9913,35,157,63,"female"
9914,37,158,44,"female"
9915,38,176,87,"male"
9916,43,166,74,"female"
9917,66,154,45,"female"
9918,23,176,66,"male"
9919,32,175,82,"male"
9920,66,158,58,"male"
9921,78,177,61,"male"
9922,19,160,66,"female"
9923,75,168,68,"female"
9924,69,164,55,"female"
9925,45,168,63,"male"
9926,78,157,51,"female"
9927,18,159,44,"female"
9928,44,180,74,"male"
9929,40,158,63,"female"
9930,49,157,55,"female"
9931,77,163,49,"female"
9932,37,175,59,"female"
9933,30,174,62,"male"
9934,39,177,66,"male"
9935,38,180,64,"male"
9936,32,166,69,"male"
9937,96,166,75,"female"
9938,16,170,53,"male"
9939,15,168,77,"male"
9940,66,149,66,"female"
9941,30,160,56,"female"
9942,105,157,46,"female"
9943,56,159,53,"female"
9944,96,175,78,"male"
9945,33,163,73,"female"
9946,103,160,75,"female"
9947,40,159,67,"female"
9948,90,164,71,"female"
9949,22,165,55,"female"
9950,29,163,74,"male"
9951,119,149,59,"female"
9952,29,157,60,"female"
9953,88,162,68,"female"
9954,29,167,53,"female"
9955,21,171,70,"male"
9956,16,156,72,"female"
9957,59,149,56,"female"
9958,58,167,52,"female"
9959,59,165,47,"female"
9960,28,158,57,"male"
9961,59,171,82,"male"
9962,32,156,55,"female"
9963,47,167,78,"male"
9964,53,166,56,"male"
9965,53,168,76,"male"
9966,45,161,70,"female"
9967,19,161,64,"female"
9968,91,164,64,"male"
9969,20,151,52,"female"
9970,74,173,64,"male"
9971,63,177,80,"male"
9972,64,175,82,"male"
9973,26,156,24,"female"
9974,33,159,70,"female"
9975,29,164,78,"male"
9976,25,174,86,"male"
9977,16,161,77,"female"
9978,26,170,90,"male"
9979,36,178,66,"male"
9980,47,169,75,"male"
9981,40,180,65,"male"
9982,54,167,79,"male"
9983,70,152,68,"female"
9984,56,173,85,"male"
9985,50,158,70,"male"
9986,36,167,74,"male"
9987,25,167,57,"female"
9988,78,156,76,"female"
9989,48,171,37,"female"
9990,59,155,53,"female"
9991,52,161,80,"male"
9992,78,171,69,"male"
9993,86,152,48,"female"
9994,22,162,74,"female"
9995,78,151,67,"female"
9996,21,160,55,"female"
9997,34,158,58,"female"
9998,74,147,59,"female"
9999,68,159,62,"female"
10000,55,155,58,"male"
10001,30,167,70,"female"
10002,79,180,73,"male"
10003,89,159,61,"female"
10004,31,176,75,"male"
10005,30,162,78,"male"
10006,32,157,62,"female"
10007,30,172,69,"male"
10008,69,167,80,"male"
10009,85,176,71,"male"
10010,47,164,66,"female"
10011,76,163,54,"female"
10012,36,180,77,"male"
10013,25,157,57,"female"
10014,32,154,62,"female"
10015,74,164,60,"female"
10016,49,164,64,"male"
10017,86,164,60,"female"
10018,36,154,43,"female"
10019,40,160,69,"male"
10020,26,162,90,"male"
10021,55,152,60,"male"
10022,46,167,66,"male"
10023,27,157,70,"female"
10024,36,164,70,"male"
10025,75,172,72,"male"
10026,32,172,66,"male"
10027,19,174,68,"male"
10028,87,161,47,"female"
10029,37,166,59,"female"
10030,31,166,74,"male"
10031,25,163,54,"female"
10032,20,164,56,"male"
10033,66,173,75,"female"
10034,57,180,85,"male"
10035,40,168,80,"male"
10036,54,180,81,"male"
10037,31,157,82,"female"
10038,36,163,77,"male"
10039,29,164,72,"female"
10040,52,156,77,"male"
10041,74,169,64,"male"
10042,21,161,60,"female"
10043,33,159,50,"female"
10044,54,175,80,"male"
10045,28,166,68,"female"
10046,34,178,83,"male"
10047,21,168,79,"male"
10048,19,182,82,"male"
10049,58,167,76,"male"
10050,28,168,76,"male"
10051,70,160,69,"female"
10052,28,152,62,"female"
10053,68,147,67,"female"
10054,25,177,80,"male"
10055,35,152,53,"female"
10056,56,176,85,"male"
10057,24,173,81,"male"
10058,64,166,81,"male"
10059,60,155,76,"male"
10060,33,166,67,"male"
10061,26,145,65,"female"
10062,64,167,74,"male"
10063,85,162,61,"male"
10064,33,158,53,"female"
10065,75,165,63,"male"
10066,27,159,53,"female"
10067,30,150,83,"female"
10068,17,165,50,"female"
10069,84,161,54,"female"
10070,24,167,62,"female"
10071,16,176,92,"male"
10072,26,165,61,"male"
10073,49,169,62,"female"
10074,110,154,64,"female"
10075,108,152,67,"female"
10076,45,174,81,"male"
10077,37,165,76,"male"
10078,19,173,87,"male"
10079,43,169,93,"male"
10080,41,150,72,"female"
10081,36,176,74,"male"
10082,66,169,73,"female"
10083,34,164,61,"female"
10084,72,167,55,"male"
10085,69,175,81,"male"
10086,89,152,47,"female"
10087,69,164,70,"female"
10088,20,170,71,"male"
10089,27,180,56,"male"
10090,107,187,86,"male"
10091,39,153,54,"female"
10092,52,162,59,"female"
10093,115,162,78,"male"
10094,22,173,68,"male"
10095,61,167,44,"female"
10096,43,158,86,"female"
10097,37,165,79,"male"
10098,36,170,76,"male"
10099,43,172,73,"male"
10100,31,162,66,"male"
10101,27,151,51,"female"
10102,51,171,94,"male"
10103,69,160,76,"male"
10104,33,171,74,"male"
10105,40,156,82,"female"
10106,87,159,59,"female"
10107,20,166,69,"male"
10108,43,159,80,"female"
10109,25,157,86,"male"
10110,30,159,51,"female"
10111,53,160,51,"female"
10112,33,166,54,"male"
10113,58,159,26,"female"
10114,48,172,59,"male"
10115,62,159,56,"female"
10116,23,165,66,"female"
