"id","age","height","weight","sex"
3445,17,157,38,"female"
3446,51,161,66,"female"
3447,38,174,72,"male"
3448,86,172,58,"male"
3449,16,160,84,"male"
3450,15,161,77,"male"
3451,58,166,75,"male"
3452,65,170,75,"male"
3453,83,176,69,"male"
3454,29,156,50,"female"
3455,105,165,74,"male"
3456,45,161,61,"female"
3457,32,172,66,"male"
3458,30,165,69,"male"
3459,52,152,56,"female"
3460,57,172,71,"female"
3461,132,172,79,"male"
3462,55,158,51,"female"
3463,103,185,63,"male"
3464,34,163,84,"male"
3465,33,172,62,"male"
3466,42,172,76,"male"
3467,98,162,25,"female"
3468,31,159,54,"female"
3469,19,163,61,"male"
3470,50,159,69,"female"
3471,22,164,78,"female"
3472,22,178,75,"male"
3473,26,174,61,"male"
3474,76,163,70,"female"
3475,50,180,47,"male"
3476,19,174,90,"male"
3477,86,162,75,"female"
3478,33,160,74,"male"
3479,36,156,54,"female"
3480,15,168,70,"male"
3481,22,171,61,"male"
3482,41,159,72,"male"
3483,22,159,74,"male"
3484,32,177,68,"male"
3485,15,147,74,"female"
3486,57,161,80,"female"
3487,64,159,47,"female"
3488,68,156,52,"female"
3489,27,166,46,"female"
3490,101,161,84,"male"
3491,71,171,68,"male"
3492,28,167,100,"male"
3493,34,177,67,"male"
3494,31,185,68,"male"
3495,103,180,67,"male"
3496,61,157,58,"female"
3497,47,177,76,"male"
3498,34,172,73,"male"
3499,52,152,49,"female"
3500,32,177,76,"male"
3501,32,161,67,"female"
3502,27,158,46,"female"
3503,58,160,67,"female"
3504,19,171,55,"male"
3505,22,175,75,"female"
3506,84,181,64,"male"
3507,55,160,71,"female"
3508,94,159,49,"female"
3509,44,168,97,"male"
3510,30,159,39,"female"
3511,43,152,67,"female"
3512,34,178,77,"male"
3513,34,156,53,"female"
3514,45,171,68,"male"
3515,55,177,87,"male"
3516,26,153,62,"female"
3517,42,184,61,"male"
3518,59,169,66,"female"
3519,54,166,55,"female"
3520,24,161,65,"female"
3521,52,160,49,"female"
3522,108,165,66,"female"
3523,87,174,48,"male"
3524,19,158,55,"female"
3525,20,155,63,"female"
3526,75,151,67,"female"
3527,62,169,72,"male"
3528,74,152,49,"female"
3529,31,153,51,"female"
3530,31,165,51,"female"
3531,24,156,84,"female"
3532,89,161,47,"female"
3533,99,169,65,"male"
3534,21,180,73,"male"
3535,30,177,77,"male"
3536,38,165,56,"male"
3537,65,161,76,"female"
3538,42,169,65,"female"
3539,24,162,64,"female"
3540,55,159,34,"female"
3541,35,156,60,"female"
3542,33,164,66,"male"
3543,62,169,79,"female"
3544,17,172,50,"female"
3545,75,184,82,"male"
3546,16,170,55,"male"
3547,55,169,73,"male"
3548,65,174,66,"male"
3549,25,167,90,"male"
3550,43,179,59,"male"
3551,46,162,45,"female"
3552,28,156,78,"female"
3553,80,152,70,"female"
3554,17,160,78,"female"
3555,37,154,66,"female"
3556,52,155,56,"female"
3557,35,167,68,"male"
3558,18,177,66,"male"
3559,76,160,58,"male"
3560,53,155,62,"female"
3561,25,163,67,"female"
3562,20,156,60,"female"
3563,23,162,55,"female"
3564,37,158,80,"female"
3565,57,171,59,"male"
3566,17,160,76,"female"
3567,46,160,73,"male"
3568,53,156,58,"female"
3569,30,161,46,"female"
3570,71,159,58,"female"
3571,30,157,63,"female"
3572,52,169,80,"male"
3573,64,164,54,"female"
3574,46,170,70,"male"
3575,78,152,76,"female"
3576,26,152,67,"female"
3577,44,150,73,"female"
3578,47,158,64,"male"
3579,20,164,79,"female"
3580,29,180,53,"male"
3581,43,166,67,"male"
3582,23,165,74,"male"
3583,55,176,66,"male"
3584,36,161,35,"female"
3585,34,172,55,"male"
3586,34,167,88,"male"
3587,35,163,67,"female"
3588,47,167,61,"male"
3589,66,167,66,"male"
3590,52,177,64,"male"
3591,74,149,45,"female"
3592,47,169,95,"male"
3593,123,180,69,"male"
3594,65,172,72,"male"
3595,35,160,54,"female"
3596,30,184,59,"male"
3597,61,163,74,"female"
3598,42,167,74,"male"
3599,69,156,70,"female"
3600,66,180,98,"male"
3601,79,167,60,"male"
3602,56,167,61,"male"
3603,89,175,65,"male"
3604,27,153,50,"female"
3605,35,167,67,"male"
3606,63,164,70,"male"
3607,93,169,90,"male"
3608,40,165,40,"female"
3609,19,170,75,"male"
3610,47,165,78,"male"
3611,42,156,59,"female"
3612,55,170,64,"female"
3613,19,163,70,"female"
3614,110,157,65,"female"
3615,38,167,67,"male"
3616,31,166,77,"male"
3617,110,164,89,"male"
3618,38,171,85,"male"
3619,20,158,63,"female"
3620,19,160,73,"male"
3621,31,165,66,"male"
3622,44,170,76,"male"
3623,125,173,71,"male"
3624,21,164,89,"male"
3625,28,157,64,"female"
3626,35,165,64,"male"
3627,29,161,86,"male"
3628,59,173,67,"female"
3629,73,167,67,"male"
3630,101,158,46,"male"
3631,41,161,73,"male"
3632,42,161,41,"female"
3633,43,171,75,"male"
3634,44,157,79,"female"
3635,67,166,74,"male"
3636,20,180,93,"male"
3637,28,163,70,"male"
3638,68,167,43,"male"
3639,35,151,90,"female"
3640,100,170,93,"male"
3641,42,169,67,"female"
3642,28,151,73,"female"
3643,31,155,73,"female"
3644,27,170,65,"female"
3645,24,158,72,"female"
3646,17,157,49,"female"
3647,84,185,83,"male"
3648,43,155,63,"female"
3649,35,160,60,"female"
3650,24,147,66,"female"
3651,36,148,61,"female"
3652,41,157,50,"female"
3653,22,170,81,"male"
3654,67,175,87,"male"
3655,38,149,69,"female"
3656,79,151,72,"female"
3657,90,153,47,"female"
3658,47,172,53,"male"
3659,45,174,43,"male"
3660,50,164,63,"female"
3661,73,162,66,"female"
3662,39,160,69,"male"
3663,29,168,62,"male"
3664,25,159,64,"male"
3665,28,155,73,"female"
3666,50,160,78,"male"
3667,59,168,72,"male"
3668,42,168,83,"male"
3669,72,160,64,"male"
3670,76,159,83,"male"
3671,41,169,76,"male"
3672,59,162,61,"female"
3673,31,162,64,"male"
3674,105,174,63,"female"
3675,52,172,83,"female"
3676,47,165,70,"male"
3677,41,172,74,"male"
3678,26,154,61,"female"
3679,87,161,61,"female"
3680,25,165,65,"male"
3681,51,150,56,"female"
3682,67,161,82,"male"
3683,16,153,66,"female"
3684,25,180,66,"male"
3685,36,163,56,"female"
3686,19,171,63,"female"
3687,41,172,80,"female"
3688,34,174,77,"male"
3689,21,161,49,"female"
3690,37,173,55,"male"
3691,63,164,49,"female"
3692,78,185,74,"male"
3693,43,181,73,"male"
3694,54,174,81,"male"
3695,36,166,69,"male"
3696,69,166,67,"male"
3697,25,162,52,"female"
3698,15,166,79,"male"
3699,73,160,57,"female"
3700,50,160,54,"male"
3701,59,165,75,"male"
3702,78,160,45,"female"
3703,35,157,64,"female"
3704,24,152,44,"female"
3705,57,181,79,"male"
3706,26,162,75,"male"
3707,24,170,81,"male"
3708,19,167,68,"male"
3709,32,176,71,"male"
3710,18,160,52,"female"
3711,38,158,78,"female"
3712,57,163,71,"female"
3713,59,160,82,"male"
3714,71,158,73,"female"
3715,77,174,72,"male"
3716,40,171,91,"male"
3717,47,155,68,"female"
3718,100,156,79,"female"
3719,74,175,89,"male"
3720,35,158,62,"female"
3721,85,161,78,"female"
3722,30,173,85,"male"
3723,60,158,67,"female"
3724,99,189,67,"male"
3725,83,158,57,"female"
3726,19,169,77,"female"
3727,36,168,77,"female"
3728,51,155,64,"female"
3729,33,158,64,"male"
3730,28,168,70,"male"
3731,57,178,58,"male"
3732,52,167,86,"male"
3733,22,156,72,"female"
3734,72,161,53,"male"
3735,87,176,69,"male"
3736,57,170,70,"male"
3737,15,159,56,"female"
3738,73,161,56,"female"
3739,80,163,70,"male"
3740,23,164,87,"male"
3741,26,166,56,"male"
3742,23,155,72,"female"
3743,99,171,77,"male"
3744,41,172,61,"male"
3745,44,166,60,"female"
3746,57,170,79,"male"
3747,33,175,78,"male"
3748,41,167,63,"female"
3749,37,167,64,"male"
3750,46,177,64,"male"
3751,51,170,56,"male"
3752,60,175,87,"male"
3753,44,153,60,"female"
3754,97,171,75,"male"
3755,57,162,77,"male"
3756,94,161,52,"female"
3757,88,165,59,"female"
3758,62,169,73,"male"
3759,38,162,62,"female"
3760,53,167,75,"male"
3761,18,178,80,"male"
3762,22,160,78,"male"
3763,31,161,82,"female"
3764,32,166,60,"male"
3765,22,167,85,"male"
3766,71,174,60,"male"
3767,29,174,73,"male"
3768,40,160,53,"female"
3769,20,171,80,"male"
3770,81,158,65,"female"
3771,83,155,36,"female"
3772,41,167,58,"female"
3773,89,174,86,"male"
3774,22,177,53,"male"
3775,30,159,63,"female"
3776,60,167,78,"male"
3777,21,151,57,"female"
3778,59,172,58,"male"
3779,37,158,78,"female"
3780,61,165,80,"male"
3781,26,162,64,"female"
3782,20,154,66,"female"
3783,32,163,33,"female"
3784,79,176,65,"male"
3785,18,160,81,"male"
3786,59,176,95,"male"
3787,39,167,77,"male"
3788,95,162,74,"female"
3789,49,155,70,"female"
3790,31,154,59,"female"
3791,41,170,58,"male"
3792,38,175,66,"male"
3793,27,155,32,"female"
3794,22,155,48,"female"
3795,41,155,52,"female"
3796,83,158,63,"female"
3797,32,166,85,"male"
3798,33,169,64,"male"
3799,15,166,87,"male"
3800,128,152,71,"female"
3801,36,157,72,"female"
3802,28,176,75,"male"
3803,53,162,65,"female"
3804,19,167,84,"male"
3805,40,168,97,"male"
3806,15,168,63,"male"
3807,68,168,79,"female"
3808,89,169,78,"male"
3809,30,160,67,"female"
3810,46,170,61,"male"
3811,79,179,66,"male"
3812,26,161,67,"male"
3813,89,163,55,"female"
3814,43,149,59,"female"
3815,24,159,74,"female"
3816,57,170,88,"male"
3817,48,156,52,"female"
3818,32,165,64,"male"
3819,90,164,64,"female"
3820,72,163,73,"male"
3821,29,161,77,"male"
3822,29,164,63,"female"
3823,103,160,59,"female"
3824,18,164,62,"female"
3825,126,163,70,"female"
3826,27,176,64,"male"
3827,25,165,76,"male"
3828,30,157,76,"female"
3829,50,156,47,"female"
3830,53,168,64,"female"
3831,54,160,77,"female"
3832,78,164,66,"female"
3833,20,160,78,"female"
3834,29,176,60,"male"
3835,111,167,73,"male"
3836,95,167,70,"female"
3837,34,168,92,"male"
3838,40,157,43,"female"
3839,28,173,87,"male"
3840,22,185,66,"male"
3841,26,173,61,"male"
3842,96,154,67,"female"
3843,29,159,31,"female"
3844,39,167,52,"female"
3845,22,165,59,"male"
3846,29,163,77,"male"
3847,95,160,69,"male"
3848,32,160,53,"male"
3849,59,161,63,"female"
3850,43,172,74,"male"
3851,37,174,87,"male"
3852,62,164,52,"male"
3853,25,161,62,"female"
3854,22,167,71,"female"
3855,65,169,93,"male"
3856,27,160,94,"male"
3857,26,159,70,"female"
3858,40,157,69,"male"
3859,36,174,68,"male"
3860,65,162,59,"female"
3861,29,163,69,"male"
3862,50,175,73,"male"
3863,20,162,60,"male"
3864,19,151,76,"female"
3865,46,163,58,"male"
3866,36,169,64,"male"
3867,39,169,72,"male"
3868,69,167,70,"female"
3869,76,157,77,"female"
3870,24,155,56,"female"
3871,90,152,69,"female"
3872,108,154,77,"female"
3873,32,178,103,"male"
3874,51,175,71,"male"
3875,72,186,68,"male"
3876,22,168,82,"male"
3877,70,156,58,"female"
3878,17,157,50,"male"
3879,79,158,40,"female"
3880,21,168,56,"female"
3881,49,171,72,"male"
3882,19,161,44,"female"
3883,119,158,73,"male"
3884,36,164,66,"female"
3885,45,155,61,"female"
3886,26,167,61,"female"
3887,60,150,56,"female"
3888,35,170,72,"male"
3889,24,167,82,"female"
3890,42,166,62,"female"
3891,28,166,86,"male"
3892,49,160,85,"female"
3893,26,160,82,"male"
3894,54,166,73,"female"
3895,18,172,68,"male"
3896,37,172,78,"male"
3897,33,176,78,"male"
3898,26,158,69,"female"
3899,23,154,31,"female"
3900,38,164,58,"male"
3901,21,166,69,"female"
3902,23,150,66,"female"
3903,28,171,65,"male"
3904,20,156,59,"female"
3905,96,173,44,"male"
3906,27,160,37,"female"
3907,97,175,73,"male"
3908,38,159,66,"male"
3909,19,163,74,"female"
3910,66,165,68,"female"
3911,96,167,71,"male"
3912,31,147,82,"male"
3913,41,160,64,"female"
3914,29,169,51,"male"
3915,43,165,49,"female"
3916,21,161,70,"male"
3917,20,174,95,"male"
3918,29,161,79,"female"
3919,40,169,77,"male"
3920,39,166,49,"female"
3921,56,173,60,"male"
3922,16,162,82,"female"
3923,32,178,63,"male"
3924,15,171,78,"male"
3925,76,156,64,"female"
3926,18,170,69,"male"
3927,22,168,63,"male"
3928,75,165,42,"female"
3929,15,163,71,"male"
3930,26,187,61,"male"
3931,38,155,75,"male"
3932,53,168,66,"female"
3933,58,171,52,"male"
3934,63,165,69,"female"
3935,109,162,74,"female"
3936,69,156,69,"female"
3937,69,171,61,"male"
3938,36,157,50,"female"
3939,58,170,74,"male"
3940,31,160,82,"male"
3941,35,161,59,"female"
3942,71,159,53,"female"
3943,34,181,68,"male"
3944,39,168,70,"male"
3945,47,162,65,"female"
3946,71,161,65,"male"
3947,34,166,40,"female"
3948,45,150,43,"female"
3949,30,159,67,"female"
3950,93,180,76,"male"
3951,51,182,57,"male"
3952,29,161,48,"male"
3953,21,163,48,"female"
3954,30,162,84,"male"
3955,23,155,91,"female"
3956,73,160,68,"male"
3957,29,158,76,"female"
3958,30,167,46,"female"
3959,25,157,55,"female"
3960,101,160,91,"male"
3961,39,176,69,"male"
3962,51,155,59,"female"
3963,26,162,40,"female"
3964,44,173,76,"male"
3965,27,154,69,"female"
3966,38,162,46,"female"
3967,75,172,77,"male"
3968,37,153,71,"female"
3969,61,167,66,"male"
3970,101,171,89,"male"
3971,20,163,77,"female"
3972,28,161,64,"male"
3973,35,177,83,"male"
3974,57,162,73,"male"
3975,56,168,76,"male"
3976,60,167,69,"male"
3977,20,166,48,"female"
3978,45,151,55,"female"
3979,33,151,61,"female"
3980,42,167,71,"male"
3981,22,172,54,"male"
3982,23,164,67,"female"
3983,46,165,51,"female"
3984,60,180,71,"male"
3985,34,169,87,"male"
3986,66,158,61,"female"
3987,78,165,50,"female"
3988,34,157,58,"female"
3989,16,151,54,"female"
3990,39,171,61,"male"
3991,107,166,80,"female"
3992,79,175,69,"male"
3993,109,159,84,"female"
3994,43,172,48,"female"
3995,28,167,58,"female"
3996,34,174,82,"male"
3997,105,156,61,"female"
3998,23,152,49,"female"
3999,32,158,63,"female"
4000,40,168,78,"male"
4001,48,171,70,"male"
4002,70,171,90,"male"
4003,35,169,78,"male"
4004,74,168,65,"female"
4005,48,170,82,"male"
4006,48,170,58,"female"
4007,80,159,62,"female"
4008,74,158,60,"female"
4009,40,161,70,"female"
4010,87,166,76,"female"
4011,92,164,67,"male"
4012,34,162,63,"female"
4013,49,152,53,"female"
4014,39,166,56,"female"
4015,79,169,85,"male"
4016,20,162,46,"male"
4017,17,155,63,"female"
4018,50,177,67,"male"
4019,23,154,55,"female"
4020,94,158,62,"female"
4021,74,168,76,"male"
4022,48,167,73,"male"
4023,46,166,58,"female"
4024,42,157,68,"female"
4025,37,162,64,"female"
4026,65,172,84,"male"
4027,67,155,53,"female"
4028,41,167,58,"female"
4029,63,174,94,"male"
4030,18,151,76,"female"
4031,105,161,42,"female"
4032,107,169,70,"male"
4033,35,163,48,"female"
4034,102,160,87,"male"
4035,103,157,62,"female"
4036,49,164,63,"male"
4037,16,161,93,"male"
4038,27,169,70,"male"
4039,23,171,79,"male"
4040,42,170,55,"female"
4041,24,160,50,"female"
4042,32,173,43,"female"
4043,34,147,70,"female"
4044,32,168,70,"male"
4045,27,171,86,"male"
4046,37,158,54,"female"
4047,28,148,76,"female"
4048,37,163,55,"female"
4049,26,180,63,"male"
4050,44,169,68,"female"
4051,63,139,57,"female"
4052,16,163,66,"male"
4053,36,169,59,"female"
4054,52,178,60,"male"
4055,32,168,68,"male"
4056,27,153,59,"female"
4057,35,161,85,"male"
4058,86,156,66,"female"
4059,65,162,70,"male"
4060,23,182,67,"male"
4061,35,164,59,"female"
4062,16,161,69,"female"
4063,42,163,57,"male"
4064,43,171,58,"male"
4065,51,156,55,"female"
4066,49,155,78,"male"
4067,19,150,55,"female"
4068,15,162,54,"male"
4069,47,169,91,"male"
4070,39,156,54,"female"
4071,44,177,77,"male"
4072,24,177,83,"male"
4073,41,167,51,"female"
4074,20,165,35,"female"
4075,34,162,55,"female"
4076,28,168,56,"male"
4077,49,154,46,"female"
4078,56,160,55,"female"
4079,82,172,93,"male"
4080,26,161,59,"female"
4081,43,163,40,"female"
4082,48,175,70,"male"
4083,37,161,46,"female"
4084,36,161,56,"female"
4085,54,162,75,"female"
4086,76,164,72,"male"
4087,39,154,67,"female"
4088,41,157,59,"female"
4089,34,168,66,"male"
4090,63,171,67,"female"
4091,39,161,61,"female"
4092,33,169,67,"male"
4093,87,167,58,"female"
4094,78,172,57,"male"
4095,29,181,64,"male"
4096,31,163,63,"female"
4097,22,179,61,"male"
4098,64,167,69,"male"
4099,72,160,55,"female"
4100,26,173,77,"male"
4101,30,176,109,"male"
4102,31,173,57,"male"
4103,16,172,75,"male"
4104,39,154,57,"female"
4105,94,162,53,"female"
4106,25,162,57,"female"
4107,31,172,83,"male"
4108,67,172,82,"male"
4109,51,162,60,"female"
4110,141,172,57,"male"
4111,40,158,35,"female"
4112,42,165,47,"female"
4113,35,168,75,"male"
4114,68,147,60,"female"
4115,89,176,53,"male"
4116,15,158,54,"female"
4117,53,176,92,"male"
4118,36,159,56,"female"
4119,32,163,60,"female"
4120,23,157,49,"female"
4121,25,169,87,"male"
4122,64,146,55,"female"
4123,25,158,49,"female"
4124,22,168,79,"male"
4125,21,164,60,"female"
4126,67,169,92,"male"
4127,37,169,50,"female"
4128,18,165,44,"female"
4129,28,165,58,"female"
4130,36,160,55,"female"
4131,69,165,65,"female"
4132,32,176,74,"male"
4133,26,166,63,"female"
4134,50,161,73,"female"
4135,107,156,58,"male"
4136,32,176,60,"male"
4137,20,163,89,"male"
4138,52,166,65,"female"
4139,82,167,70,"male"
4140,65,168,74,"male"
4141,58,167,22,"female"
4142,48,163,59,"female"
4143,17,168,72,"female"
4144,44,162,103,"male"
4145,58,176,59,"male"
4146,40,158,82,"female"
4147,26,155,88,"female"
4148,26,176,69,"male"
4149,34,172,94,"male"
4150,67,158,81,"female"
4151,55,171,64,"male"
4152,97,163,64,"female"
4153,20,169,41,"male"
4154,22,171,62,"male"
4155,40,152,63,"female"
4156,47,166,70,"male"
4157,17,151,62,"female"
4158,85,164,74,"male"
4159,15,174,86,"male"
4160,24,164,58,"female"
4161,61,166,58,"female"
4162,54,162,85,"male"
4163,75,164,64,"female"
4164,42,164,85,"male"
4165,70,184,83,"male"
4166,35,175,76,"male"
4167,46,169,59,"male"
4168,62,155,68,"female"
4169,49,171,77,"male"
4170,40,161,73,"male"
4171,90,165,93,"male"
4172,21,161,49,"female"
4173,29,173,86,"male"
4174,44,165,46,"female"
4175,45,164,76,"male"
4176,25,177,88,"male"
4177,64,164,73,"male"
4178,46,158,47,"female"
4179,21,162,69,"female"
4180,38,176,82,"male"
4181,29,165,60,"female"
4182,57,171,62,"male"
4183,49,158,60,"male"
4184,75,177,90,"male"
4185,80,170,78,"male"
4186,73,160,56,"male"
4187,22,154,61,"female"
4188,29,162,75,"male"
4189,36,158,83,"female"
4190,43,169,65,"male"
4191,74,160,64,"female"
4192,60,155,70,"female"
4193,94,180,52,"male"
4194,64,160,32,"female"
4195,44,154,60,"female"
4196,61,181,59,"male"
4197,82,173,66,"female"
4198,40,172,81,"male"
4199,36,173,74,"male"
4200,47,166,49,"female"
4201,24,174,68,"female"
4202,39,174,72,"male"
4203,74,174,53,"male"
4204,93,159,59,"female"
4205,22,177,87,"male"
4206,28,157,61,"female"
4207,33,161,82,"male"
4208,70,184,65,"male"
4209,22,160,45,"female"
4210,21,167,85,"male"
4211,39,177,90,"male"
4212,29,158,63,"female"
4213,87,167,60,"male"
4214,113,159,72,"female"
4215,34,172,50,"male"
4216,17,167,81,"female"
4217,44,170,75,"male"
4218,25,175,98,"male"
4219,38,177,60,"male"
4220,59,164,55,"female"
4221,80,158,52,"female"
4222,33,159,73,"female"
4223,51,164,63,"male"
4224,68,172,52,"female"
4225,64,160,60,"female"
4226,31,179,43,"male"
4227,36,167,52,"female"
4228,66,179,92,"male"
4229,85,176,80,"male"
4230,81,180,67,"male"
4231,37,155,72,"female"
4232,44,158,39,"female"
4233,36,155,64,"female"
4234,38,161,62,"male"
4235,37,164,56,"female"
4236,51,159,60,"female"
4237,70,163,54,"female"
4238,24,162,57,"female"
4239,33,164,72,"female"
4240,39,164,68,"female"
4241,88,157,70,"female"
